soort	frequentie	wijziging	referentie	naar	schatting	lcl90	ucl90	lcl60	ucl60	lcl30	ucl30	analyse	status
Aalscholver	jaarlijks	2012: -9% (-36%; +14%) t.o.v. 2013 (?-)	2013	2012	0.907	0.636	1.142	0.773	1.02	0.852	0.959	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -4% (-32%; +23%) t.o.v. 2013 (?-)	2013	2014	0.965	0.675	1.225	0.827	1.072	0.911	1.016	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: -1% (-37%; +35%) t.o.v. 2013 (?)	2013	2015	0.985	0.629	1.349	0.82	1.142	0.918	1.054	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: +5% (-30%; +48%) t.o.v. 2013 (?)	2013	2016	1.051	0.697	1.482	0.871	1.249	0.972	1.126	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: +28% (-10%; +109%) t.o.v. 2013 (?+)	2013	2017	1.284	0.901	2.088	1.073	1.618	1.182	1.436	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: +29% (-15%; +115%) t.o.v. 2013 (?+)	2013	2018	1.288	0.849	2.147	1.037	1.642	1.157	1.404	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: +35% (-11%; +133%) t.o.v. 2013 (?+)	2013	2019	1.354	0.889	2.329	1.075	1.722	1.22	1.506	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +36% (-16%; +148%) t.o.v. 2013 (?+)	2013	2020	1.36	0.843	2.483	1.073	1.788	1.223	1.527	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -17% (-52%; +44%) t.o.v. 2014 (?)	2014	2007	0.828	0.485	1.436	0.639	1.053	0.738	0.923	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -22% (-53%; +21%) t.o.v. 2014 (?-)	2014	2008	0.784	0.474	1.213	0.613	0.965	0.705	0.86	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -19% (-49%; +18%) t.o.v. 2014 (?-)	2014	2009	0.811	0.505	1.183	0.641	0.977	0.732	0.884	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -18% (-51%; +16%) t.o.v. 2014 (?-)	2014	2010	0.816	0.493	1.163	0.652	0.975	0.738	0.882	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -11% (-40%; +30%) t.o.v. 2014 (?-)	2014	2011	0.89	0.596	1.3	0.732	1.043	0.821	0.961	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -5% (-34%; +33%) t.o.v. 2014 (?-)	2014	2012	0.946	0.659	1.331	0.807	1.096	0.888	1.006	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: +4% (-18%; +48%) t.o.v. 2014 (?+)	2014	2013	1.036	0.816	1.481	0.933	1.209	0.984	1.098	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: +2% (-21%; +36%) t.o.v. 2014 (?+)	2014	2015	1.022	0.787	1.357	0.91	1.147	0.977	1.076	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: +9% (-20%; +55%) t.o.v. 2014 (?+)	2014	2016	1.087	0.799	1.551	0.94	1.296	1.021	1.177	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: +36% (-4%; +129%) t.o.v. 2014 (?+)	2014	2017	1.357	0.962	2.291	1.097	1.803	1.221	1.533	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: +34% (-8%; +131%) t.o.v. 2014 (?+)	2014	2018	1.342	0.92	2.313	1.089	1.78	1.2	1.516	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: +44% (-6%; +152%) t.o.v. 2014 (?+)	2014	2019	1.439	0.937	2.523	1.128	1.884	1.265	1.621	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +42% (-9%; +168%) t.o.v. 2014 (?+)	2014	2020	1.421	0.908	2.679	1.111	1.958	1.276	1.647	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -20% (-53%; +40%) t.o.v. 2015 (?)	2015	2007	0.8	0.47	1.4	0.612	1.059	0.71	0.904	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -24% (-55%; +21%) t.o.v. 2015 (?-)	2015	2008	0.756	0.454	1.213	0.585	0.957	0.683	0.847	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -21% (-52%; +24%) t.o.v. 2015 (?-)	2015	2009	0.79	0.477	1.242	0.62	0.97	0.708	0.862	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -20% (-52%; +18%) t.o.v. 2015 (?-)	2015	2010	0.795	0.48	1.181	0.625	0.969	0.718	0.858	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -13% (-45%; +31%) t.o.v. 2015 (?-)	2015	2011	0.874	0.555	1.313	0.694	1.048	0.789	0.944	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -8% (-38%; +38%) t.o.v. 2015 (?)	2015	2012	0.918	0.623	1.382	0.76	1.092	0.852	1.001	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: +2% (-26%; +59%) t.o.v. 2015 (?)	2015	2013	1.015	0.741	1.589	0.876	1.22	0.948	1.089	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -2% (-26%; +27%) t.o.v. 2015 (?-)	2015	2014	0.978	0.737	1.27	0.872	1.099	0.93	1.024	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: +6% (-15%; +44%) t.o.v. 2015 (?+)	2015	2016	1.058	0.847	1.44	0.952	1.223	1.01	1.127	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: +31% (-5%; +128%) t.o.v. 2015 (?+)	2015	2017	1.308	0.947	2.275	1.082	1.771	1.186	1.482	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: +30% (-8%; +131%) t.o.v. 2015 (?+)	2015	2018	1.305	0.92	2.306	1.062	1.716	1.181	1.473	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: +38% (-7%; +156%) t.o.v. 2015 (?+)	2015	2019	1.384	0.932	2.558	1.1	1.836	1.229	1.575	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +39% (-11%; +163%) t.o.v. 2015 (?+)	2015	2020	1.394	0.894	2.631	1.09	1.925	1.231	1.59	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -25% (-56%; +34%) t.o.v. 2016 (?)	2016	2007	0.755	0.439	1.339	0.561	0.983	0.669	0.851	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -29% (-58%; +13%) t.o.v. 2016 (?-)	2016	2008	0.712	0.422	1.133	0.545	0.902	0.629	0.791	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -27% (-57%; +12%) t.o.v. 2016 (?-)	2016	2009	0.73	0.434	1.124	0.572	0.915	0.653	0.815	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -26% (-56%; +10%) t.o.v. 2016 (?-)	2016	2010	0.739	0.445	1.104	0.571	0.91	0.655	0.81	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -19% (-48%; +18%) t.o.v. 2016 (?-)	2016	2011	0.815	0.516	1.176	0.64	0.981	0.73	0.894	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -14% (-43%; +24%) t.o.v. 2016 (?-)	2016	2012	0.86	0.567	1.238	0.703	1.029	0.789	0.936	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: -5% (-33%; +43%) t.o.v. 2016 (?)	2016	2013	0.951	0.675	1.434	0.801	1.149	0.888	1.029	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -8% (-36%; +25%) t.o.v. 2016 (?-)	2016	2014	0.92	0.645	1.251	0.771	1.064	0.85	0.979	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: -6% (-31%; +18%) t.o.v. 2016 (?-)	2016	2015	0.945	0.695	1.18	0.818	1.051	0.888	0.99	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: +22% (-3%; +93%) t.o.v. 2016 (?+)	2016	2017	1.216	0.972	1.935	1.056	1.534	1.124	1.353	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: +20% (-10%; +100%) t.o.v. 2016 (?+)	2016	2018	1.226	0.917	1.981	1.037	1.53	1.124	1.345	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: +29% (-8%; +119%) t.o.v. 2016 (?+)	2016	2019	1.287	0.916	2.188	1.064	1.662	1.163	1.441	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +30% (-13%; +139%) t.o.v. 2016 (?+)	2016	2020	1.297	0.871	2.388	1.05	1.693	1.161	1.462	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -39% (-69%; +4%) t.o.v. 2017 (?-)	2017	2007	0.606	0.308	1.036	0.432	0.815	0.51	0.7	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -44% (-71%; -4%) t.o.v. 2017 (-)	2017	2008	0.563	0.29	0.965	0.404	0.759	0.475	0.655	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -42% (-70%; -1%) t.o.v. 2017 (-)	2017	2009	0.584	0.302	0.987	0.424	0.768	0.503	0.667	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -41% (-70%; -4%) t.o.v. 2017 (-)	2017	2010	0.585	0.299	0.962	0.419	0.773	0.496	0.678	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -35% (-64%; -0%) t.o.v. 2017 (-)	2017	2011	0.647	0.357	0.997	0.47	0.822	0.562	0.733	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -31% (-62%; +4%) t.o.v. 2017 (?-)	2017	2012	0.688	0.382	1.039	0.523	0.874	0.615	0.778	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: -22% (-52%; +11%) t.o.v. 2017 (?-)	2017	2013	0.779	0.479	1.11	0.618	0.932	0.696	0.846	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -26% (-56%; +4%) t.o.v. 2017 (?-)	2017	2014	0.737	0.437	1.04	0.555	0.912	0.652	0.819	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: -24% (-56%; +6%) t.o.v. 2017 (?-)	2017	2015	0.765	0.44	1.056	0.565	0.924	0.675	0.843	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: -18% (-48%; +3%) t.o.v. 2017 (?-)	2017	2016	0.822	0.517	1.029	0.652	0.947	0.739	0.89	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: +0% (-28%; +28%) t.o.v. 2017 (?-)	2017	2018	1.002	0.723	1.281	0.879	1.112	0.955	1.053	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: +5% (-27%; +45%) t.o.v. 2017 (?)	2017	2019	1.053	0.732	1.451	0.902	1.211	0.983	1.117	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +6% (-29%; +56%) t.o.v. 2017 (?)	2017	2020	1.062	0.707	1.556	0.885	1.273	0.976	1.143	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -39% (-69%; +7%) t.o.v. 2018 (?-)	2018	2007	0.608	0.307	1.07	0.436	0.826	0.527	0.702	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -43% (-72%; -1%) t.o.v. 2018 (-)	2018	2008	0.566	0.281	0.99	0.401	0.763	0.493	0.652	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -41% (-70%; -3%) t.o.v. 2018 (-)	2018	2009	0.59	0.302	0.967	0.417	0.781	0.51	0.668	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -40% (-70%; -3%) t.o.v. 2018 (-)	2018	2010	0.599	0.302	0.968	0.418	0.781	0.511	0.679	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -34% (-66%; +4%) t.o.v. 2018 (?-)	2018	2011	0.663	0.344	1.038	0.473	0.845	0.567	0.737	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -30% (-62%; +7%) t.o.v. 2018 (?-)	2018	2012	0.702	0.376	1.072	0.525	0.888	0.615	0.779	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: -22% (-53%; +18%) t.o.v. 2018 (?-)	2018	2013	0.776	0.466	1.178	0.609	0.964	0.712	0.864	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -25% (-57%; +9%) t.o.v. 2018 (?-)	2018	2014	0.745	0.432	1.087	0.562	0.919	0.66	0.833	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: -23% (-57%; +9%) t.o.v. 2018 (?-)	2018	2015	0.766	0.434	1.087	0.583	0.942	0.679	0.847	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: -18% (-50%; +9%) t.o.v. 2018 (?-)	2018	2016	0.815	0.505	1.091	0.654	0.964	0.744	0.89	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: -0% (-22%; +38%) t.o.v. 2018 (?+)	2018	2017	0.998	0.781	1.384	0.899	1.138	0.949	1.047	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: +4% (-19%; +39%) t.o.v. 2018 (?+)	2018	2019	1.043	0.81	1.394	0.94	1.187	0.999	1.102	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +5% (-25%; +56%) t.o.v. 2018 (?+)	2018	2020	1.055	0.752	1.563	0.903	1.258	0.982	1.134	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -42% (-72%; +3%) t.o.v. 2019 (?-)	2019	2007	0.582	0.28	1.025	0.405	0.795	0.485	0.685	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -46% (-73%; -5%) t.o.v. 2019 (-)	2019	2008	0.542	0.27	0.95	0.371	0.736	0.459	0.632	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -44% (-72%; -7%) t.o.v. 2019 (-)	2019	2009	0.56	0.283	0.934	0.386	0.752	0.483	0.643	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -44% (-72%; -3%) t.o.v. 2019 (-)	2019	2010	0.564	0.284	0.965	0.386	0.75	0.473	0.651	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -38% (-68%; +1%) t.o.v. 2019 (?-)	2019	2011	0.624	0.324	1.015	0.441	0.817	0.53	0.705	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -33% (-65%; +3%) t.o.v. 2019 (?-)	2019	2012	0.666	0.353	1.035	0.484	0.863	0.583	0.745	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: -26% (-57%; +13%) t.o.v. 2019 (?-)	2019	2013	0.738	0.429	1.125	0.581	0.93	0.664	0.82	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -31% (-60%; +7%) t.o.v. 2019 (?-)	2019	2014	0.695	0.396	1.068	0.531	0.886	0.617	0.79	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: -28% (-61%; +7%) t.o.v. 2019 (?-)	2019	2015	0.723	0.391	1.073	0.545	0.909	0.635	0.814	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: -22% (-54%; +9%) t.o.v. 2019 (?-)	2019	2016	0.777	0.457	1.092	0.602	0.94	0.694	0.86	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: -5% (-31%; +37%) t.o.v. 2019 (?)	2019	2017	0.949	0.689	1.365	0.826	1.109	0.895	1.018	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: -4% (-28%; +23%) t.o.v. 2019 (?-)	2019	2018	0.958	0.717	1.235	0.842	1.064	0.907	1.001	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2020: +1% (-24%; +33%) t.o.v. 2019 (~)	2019	2020	1.009	0.756	1.332	0.899	1.143	0.959	1.068	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2007: -42% (-74%; +2%) t.o.v. 2020 (?-)	2020	2007	0.583	0.265	1.019	0.397	0.79	0.487	0.68	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2008: -46% (-76%; -3%) t.o.v. 2020 (-)	2020	2008	0.535	0.245	0.971	0.368	0.75	0.456	0.626	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2009: -45% (-74%; -4%) t.o.v. 2020 (-)	2020	2009	0.554	0.263	0.964	0.38	0.763	0.471	0.652	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2010: -44% (-75%; -2%) t.o.v. 2020 (-)	2020	2010	0.559	0.253	0.981	0.386	0.768	0.466	0.651	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2011: -39% (-69%; +3%) t.o.v. 2020 (?-)	2020	2011	0.614	0.308	1.033	0.426	0.832	0.525	0.705	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2012: -34% (-66%; +8%) t.o.v. 2020 (?-)	2020	2012	0.661	0.339	1.083	0.469	0.868	0.574	0.75	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2013: -26% (-60%; +19%) t.o.v. 2020 (?-)	2020	2013	0.735	0.403	1.186	0.559	0.932	0.655	0.818	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2014: -30% (-63%; +10%) t.o.v. 2020 (?-)	2020	2014	0.704	0.373	1.102	0.511	0.9	0.607	0.783	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2015: -28% (-62%; +12%) t.o.v. 2020 (?-)	2020	2015	0.717	0.38	1.119	0.52	0.917	0.629	0.812	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2016: -23% (-58%; +15%) t.o.v. 2020 (?-)	2020	2016	0.771	0.419	1.148	0.591	0.952	0.684	0.861	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2017: -6% (-36%; +41%) t.o.v. 2020 (?)	2020	2017	0.942	0.643	1.414	0.786	1.13	0.875	1.025	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2018: -5% (-36%; +33%) t.o.v. 2020 (?-)	2020	2018	0.948	0.64	1.329	0.795	1.107	0.882	1.018	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Aalscholver	jaarlijks	2019: -1% (-25%; +32%) t.o.v. 2020 (~)	2020	2019	0.991	0.751	1.322	0.875	1.112	0.936	1.043	d6c3492e678e8a08410e6406ea61074ec5becbdd	23e3c4922da8ad126bfa7b679860c03bdc20ec61
Bergeend	driejaarlijks	2010-2012: +16% (-3%; +38%) t.o.v. 2007-2009 (?+)	2007	2010	1.159	0.969	1.377	1.051	1.27	1.106	1.206	3dbccf11d615dfda64d6373c96f3eea84ee4f4c2	5f78cb89b191693b8f75616f232767258b5441fd
Bergeend	driejaarlijks	2013-2015: +18% (-1%; +43%) t.o.v. 2007-2009 (?+)	2007	2013	1.178	0.985	1.428	1.066	1.309	1.121	1.234	3dbccf11d615dfda64d6373c96f3eea84ee4f4c2	5f78cb89b191693b8f75616f232767258b5441fd
Bergeend	driejaarlijks	2016-2018: +14% (-6%; +38%) t.o.v. 2007-2009 (?+)	2007	2016	1.139	0.937	1.376	1.037	1.252	1.095	1.189	3dbccf11d615dfda64d6373c96f3eea84ee4f4c2	5f78cb89b191693b8f75616f232767258b5441fd
Bergeend	driejaarlijks	2019-2021: +29% (+5%; +57%) t.o.v. 2007-2009 (+)	2007	2019	1.289	1.045	1.573	1.148	1.434	1.223	1.355	3dbccf11d615dfda64d6373c96f3eea84ee4f4c2	5f78cb89b191693b8f75616f232767258b5441fd
Bergeend	driejaarlijks	2007-2009: -14% (-27%; +3%) t.o.v. 2010-2012 (?-)	2010	2007	0.863	0.726	1.032	0.788	0.952	0.83	0.904	3dbccf11d615dfda64d6373c96f3eea84ee4f4c2	5f78cb89b191693b8f75616f232767258b5441fd
